Hybrid,Pollen_DAP_days,Silk_DAP_days,Plant_Height_cm,Ear_Height_cm,Root_Lodging_plants,Stalk_Lodging_plants,Yield_Mg_ha,Grain_Moisture,Twt_kg_m3
W10004_0773/PHP02,63.357142857142854,65.07142857142857,235.21428571428572,118.35714285714286,2.0,5.142857142857143,10.666997881285713,19.392857142857142,718.1574187285714
W10004_0773/PHZ51,65.66666666666667,67.16666666666667,207.33333333333334,104.16666666666667,0.0,2.1666666666666665,8.7990535345,18.78833333333333,734.68242535
W10004_0774/PHK76,68.33333333333333,68.66666666666667,251.0,129.16666666666666,2.1666666666666665,4.833333333333333,10.339295675333334,17.266666666666666,741.2041638666666
W10004_0774/PHP02,66.23076923076923,67.6923076923077,251.69230769230768,137.23076923076923,4.6923076923076925,4.538461538461538,11.245562245461539,18.846153846153847,711.6154058615385
W10004_0774/PHZ51,68.625,70.0625,251.4375,136.0,10.375,6.125,9.75854885225,14.403125,751.5150539
W10004_0775/PHK76,65.42857142857143,66.28571428571429,253.42857142857142,122.71428571428571,1.1428571428571428,2.0,12.056804014285715,17.942857142857143,766.9785158285714
W10004_0775/PHP02,63.92857142857143,65.92857142857143,248.25,121.57142857142857,7.357142857142857,2.857142857142857,11.130337732285714,18.664285714285715,724.2255776785714
W10004_0775/PHZ51,66.88235294117646,68.70588235294117,246.0,118.82352941176471,6.352941176470588,8.0,8.896665056352942,14.992941176470588,757.1829280176471
W10004_0776/PHK76,64.83333333333333,65.0,246.28333333333333,121.61666666666667,3.0,4.333333333333333,10.021342378333333,17.503333333333334,747.4470122500001
W10004_0776/PHP02,64.4,65.26666666666667,249.41133333333335,131.25533333333334,8.333333333333334,12.733333333333333,10.951609512666666,17.66,709.0674391866667
W10004_0776/PHZ51,65.16666666666667,65.33333333333333,246.66666666666666,127.16666666666667,2.8333333333333335,11.333333333333334,9.2545278615,18.051666666666666,713.7227591166667
W10004_0779/PHK76,67.14285714285714,67.14285714285714,239.85714285714286,111.14285714285714,0.42857142857142855,22.857142857142858,8.132624619571429,15.785714285714286,753.1872454571429
W10004_0779/PHP02,65.07142857142857,66.42857142857143,242.30928571428572,114.72642857142857,4.071428571428571,11.0,10.422030692857144,17.62142857142857,713.9280958142857
W10004_0779/PHZ51,66.63157894736842,67.89473684210526,237.71947368421053,114.38578947368421,8.842105263157896,14.842105263157896,8.342888930157894,14.853684210526318,746.4116185105263
W10004_0781/PHK76,67.16666666666667,67.33333333333333,252.5,131.33333333333334,6.833333333333333,22.666666666666668,9.814577795,16.166666666666668,759.4392880166666
W10004_0781/PHP02,66.07142857142857,67.78571428571429,257.70285714285717,138.13071428571428,6.714285714285714,21.857142857142858,9.565072518714286,17.5,726.0644137285715
W10004_0781/PHZ51,68.0,69.4375,247.875,123.6875,5.125,20.125,7.9412390280625,14.456875,762.80205944375
W10004_0782/PHK76,67.33333333333333,68.0,246.16666666666666,124.83333333333333,0.6666666666666666,1.6666666666666667,9.358845177333334,19.683333333333334,745.7093121833333
W10004_0782/PHP02,64.53846153846153,66.6923076923077,255.03846153846155,134.23076923076923,1.8461538461538463,6.538461538461538,10.906374871461539,20.253846153846155,717.9523177846154
W10004_0782/PHZ51,67.8125,69.4375,244.6875,122.625,1.5,7.875,9.1082482036875,14.878125,760.605799625
W10004_0783/PHK76,66.66666666666667,67.66666666666667,247.5,120.16666666666667,0.8333333333333334,6.666666666666667,10.786304460166667,16.066666666666666,761.7991275999999
W10004_0783/PHP02,63.53333333333333,66.06666666666666,239.83333333333334,111.76666666666667,4.533333333333333,6.133333333333334,10.179201268533335,18.793333333333333,715.33174066
W10004_0783/PHZ51,65.85714285714286,67.14285714285714,228.14285714285714,114.14285714285714,0.8571428571428571,8.714285714285714,9.465077386571428,17.985714285714288,724.1520242571429
W10004_0784/PHK76,67.28571428571429,69.0,252.71428571428572,124.57142857142857,3.7142857142857144,3.5714285714285716,13.30099654,19.357142857142858,733.1439325
W10004_0784/PHP02,65.07692307692308,67.84615384615384,256.74384615384616,141.79461538461538,5.3076923076923075,7.384615384615385,10.611613956307691,18.5,709.0410353846154
W10004_0784/PHZ51,66.875,68.5,243.375,122.79125,4.0,3.125,9.92397186625,17.97625,723.6394487
W10004_0787/PHK76,67.16666666666667,68.16666666666667,255.33333333333334,134.16666666666666,6.833333333333333,6.0,11.045846931333335,18.916666666666668,710.5262491166667
W10004_0787/PHP02,67.46153846153847,68.23076923076923,254.34615384615384,139.19230769230768,7.076923076923077,10.23076923076923,10.336193453,20.907692307692308,701.2189097538461
W10004_0787/PHZ51,67.0,67.875,253.5,132.0,1.5,1.75,11.650173814625001,18.521250000000002,732.3440388625
W10004_0789/PHK76,67.63636363636364,68.36363636363636,249.54545454545453,121.36363636363636,4.818181818181818,3.1818181818181817,9.823874597818183,17.854545454545455,746.3334020000001
W10004_0789/PHP02,64.3076923076923,65.92307692307692,253.96153846153845,130.69230769230768,5.923076923076923,5.538461538461538,10.860214141076922,19.323076923076922,725.0813436923078
W10004_0789/PHZ51,67.52941176470588,68.76470588235294,241.52941176470588,121.23529411764706,3.588235294117647,5.9411764705882355,8.939975673176471,14.376470588235295,755.7291658588235
W10004_0792/PHK76,66.0,66.66666666666667,244.0,117.16666666666667,1.3333333333333333,7.666666666666667,11.221692951666666,16.983333333333334,741.2041638833333
W10004_0792/PHP02,63.38461538461539,64.76923076923077,246.03846153846155,119.8076923076923,2.230769230769231,10.76923076923077,10.803225895538462,18.02307692307692,705.9715936923077
W10004_0792/PHZ51,68.5,70.0,231.5,110.5,1.0,18.5,6.7128839105,15.785,748.8843691
W10004_0794/PHK76,67.71428571428571,67.71428571428571,227.0,115.14285714285714,0.0,4.571428571428571,11.862253961571428,17.657142857142855,737.0054882285714
W10004_0794/PHP02,65.07142857142857,66.71428571428571,243.25,129.78571428571428,2.7142857142857144,6.357142857142857,11.8242870465,20.107142857142858,710.1584819142856
W10004_0794/PHZ51,67.76470588235294,68.70588235294117,237.64705882352942,126.52941176470588,2.823529411764706,3.2941176470588234,10.910598130705882,15.441764705882353,749.8232571588236
W10004_0795/PHK76,65.33333333333333,65.5,208.33333333333334,97.0,0.5,2.8333333333333335,10.666576562333333,16.150000000000002,760.9410041166666
W10004_0795/PHP02,64.46153846153847,65.92307692307692,217.8846153846154,104.42307692307692,0.46153846153846156,5.3076923076923075,10.073389354923078,18.492307692307694,731.8143125923077
W10004_0795/PHZ51,64.0,65.16666666666667,216.5,108.83333333333333,0.0,3.3333333333333335,9.728069178,18.105,731.1426659666666
W10004_0798/PHK76,66.5,67.25,232.75,116.75,0.0,11.0,10.10369870125,18.0125,750.2680932375
W10004_0798/PHP02,64.4,65.8,230.93333333333334,114.36666666666666,1.8666666666666667,12.533333333333333,10.262417769066667,18.433333333333334,694.5651522200001
W10004_0798/PHZ51,67.23529411764706,68.82352941176471,212.52941176470588,101.94117647058823,0.8235294117647058,9.352941176470589,9.611853063588235,14.118235294117646,749.5582484235294
W10004_0799/PHK76,66.875,67.375,251.375,119.41625,7.375,23.25,9.025943106625,18.0375,730.4776202375
W10004_0799/PHP02,64.4,66.0,252.63333333333333,120.76666666666667,9.2,12.466666666666667,10.932336862600001,19.62,698.85576966
W10004_0799/PHZ51,67.6,69.13333333333334,242.33333333333334,112.13333333333334,9.266666666666667,14.0,7.834975572866667,14.712,757.3626291799999
W10004_0800/PHK76,65.42857142857143,66.14285714285714,248.71428571428572,125.28571428571429,2.857142857142857,14.428571428571429,10.123515843285714,17.87142857142857,739.7637423142858
W10004_0800/PHP02,65.8,67.66666666666667,263.3333333333333,139.76666666666668,4.466666666666667,13.866666666666667,9.757970727133333,20.3,719.2791087266667
W10004_0800/PHZ51,66.14285714285714,67.14285714285714,235.71428571428572,120.71428571428571,10.428571428571429,13.142857142857142,8.495816064285714,20.49285714285714,720.1433616571429
W10004_0801/PHK76,66.33333333333333,66.66666666666667,246.33333333333334,123.83333333333333,9.666666666666666,12.166666666666666,10.6161469015,18.150000000000002,730.0485585
W10004_0801/PHP02,64.81818181818181,66.0909090909091,236.5909090909091,125.45454545454545,4.090909090909091,10.181818181818182,10.538045105636364,21.154545454545453,703.6222556
W10004_0801/PHZ51,68.3529411764706,69.23529411764706,243.11764705882354,122.70588235294117,8.352941176470589,11.176470588235293,8.636221116764705,15.641176470588235,754.8887096294118
W10004_0802/PHK76,66.44444444444444,67.0,246.55555555555554,118.22222222222223,5.666666666666667,2.111111111111111,12.211120526555556,16.91111111111111,741.2756741555555
W10004_0802/PHP02,63.0,64.64285714285714,254.07142857142858,121.89285714285714,4.5,6.285714285714286,12.223266916785715,17.235714285714288,694.8961427
W10004_0802/PHZ51,66.45,67.95,250.75,117.1,6.5,3.65,10.3109123949,14.680000000000001,743.5425503600001
W10004_0803/PHK76,66.25,66.5,261.125,130.375,2.5,6.0,11.830615563875,16.4,744.958454125
W10004_0803/PHP02,64.92307692307692,65.84615384615384,257.5,135.07692307692307,8.0,4.461538461538462,11.153104418,18.25384615384615,712.3085056230769
W10004_0803/PHZ51,67.89473684210526,68.73684210526316,243.21052631578948,121.42105263157895,4.578947368421052,6.052631578947368,8.76222343668421,15.251052631578947,745.0634613421053
W10004_0806/PHK76,66.5,66.83333333333333,265.5,121.5,6.166666666666667,3.6666666666666665,10.39006766,15.783333333333333,773.3837947000001
W10004_0806/PHP02,64.15384615384616,65.23076923076923,245.26923076923077,123.57692307692308,4.538461538461538,8.846153846153847,10.065211138461537,17.776923076923076,714.2887905769231
W10004_0806/PHZ51,67.61111111111111,68.44444444444444,251.94444444444446,127.61111111111111,6.166666666666667,8.833333333333334,8.916471080944444,14.46388888888889,758.2236130722222
W10004_0807/PHK76,66.83333333333333,67.5,244.16666666666666,116.16666666666667,3.0,3.6666666666666665,10.318314036666665,17.083333333333332,721.0382618499999
W10004_0807/PHP02,64.73333333333333,66.73333333333333,241.26666666666668,118.8,5.866666666666666,3.6666666666666665,11.538793701266666,20.253333333333334,695.8523374733334
W10004_0807/PHZ51,66.82352941176471,68.17647058823529,243.2941176470588,120.05882352941177,4.588235294117647,12.117647058823529,8.699128209117648,14.987058823529411,744.8183780882352
W10004_0812/PHK76,66.66666666666667,67.0,252.5,125.16666666666667,0.0,2.6666666666666665,11.890942250499998,17.75,766.3042759166666
W10004_0812/PHP02,64.07692307692308,65.23076923076923,249.69230769230768,124.5,2.3846153846153846,5.384615384615385,10.676728971,19.392307692307693,730.0320561230769
W10004_0812/PHZ51,68.3529411764706,69.6470588235294,249.41176470588235,129.64705882352942,1.2941176470588236,7.411764705882353,10.064727512705883,15.993529411764705,753.4500908294117
W10004_0814/PHK76,67.0,67.25,260.5,138.25,1.875,18.125,9.184036151375,17.1625,745.7629449125
W10004_0814/PHP02,64.92307692307692,66.53846153846153,254.42307692307693,138.3846153846154,5.923076923076923,14.384615384615385,11.232085634615384,18.615384615384617,705.5755366923077
W10004_0814/PHZ51,67.9375,68.875,255.8125,130.8125,4.25,22.375,7.5466674104375,16.0375,741.828985025
W10004_0815/PHK76,66.16666666666667,66.66666666666667,238.66666666666666,115.16666666666667,0.3333333333333333,4.666666666666667,11.821300321666667,16.8,751.7161765999999
W10004_0815/PHP02,63.75,66.0,248.29166666666666,126.25,3.0833333333333335,9.333333333333334,10.000375831583334,19.808333333333334,706.986489725
W10004_0815/PHZ51,67.5,68.9375,243.5625,123.125,2.875,17.0625,8.5743401240625,14.29,754.7973762624999
W10004_0818/PHK76,66.0,66.57142857142857,257.2857142857143,141.0,5.142857142857143,6.571428571428571,10.774965195142856,19.342857142857145,738.6604406571429
W10004_0818/PHP02,65.14285714285714,67.07142857142857,254.05928571428572,147.61928571428572,7.285714285714286,14.0,10.221315607357143,19.457142857142856,701.1481852785715
W10004_0818/PHZ51,68.125,70.375,252.75,126.625,14.5,3.4375,8.8995202254375,15.766874999999999,748.2166417625
W10004_0819/PHK76,65.66666666666667,66.0,242.16666666666666,124.33333333333333,3.5,1.1666666666666667,10.9396951725,16.466666666666665,743.9930651999999
W10004_0819/PHP02,64.3076923076923,65.76923076923077,252.03846153846155,131.69230769230768,0.9230769230769231,8.153846153846153,10.757861868692308,17.86923076923077,711.7144201153847
W10004_0819/PHZ51,65.42857142857143,67.14285714285714,240.0,113.85714285714286,3.0,2.857142857142857,10.178153049285713,17.84714285714286,736.1412352857143
W10004_0820/PHK76,65.66666666666667,65.5,235.0,123.16666666666667,0.5,12.5,10.725050966666666,16.816666666666666,753.4324236166667
W10004_0820/PHP02,65.28571428571429,66.21428571428571,236.89285714285714,129.28571428571428,0.7142857142857143,8.214285714285714,11.183891118714286,18.521428571428572,714.9394556357144
W10004_0820/PHZ51,66.25,67.0625,230.75,115.6875,2.125,15.125,8.190823785625,14.9975,759.238165325
W10004_0822/PHK76,65.0,65.33333333333333,231.16666666666666,100.16666666666667,1.1666666666666667,3.8333333333333335,11.267597824666666,16.933333333333334,756.8649175333334
W10004_0822/PHP02,64.63636363636364,65.72727272727273,236.54545454545453,110.95454545454545,2.0,8.545454545454545,10.358389931181819,20.036363636363635,722.3449499090909
W10004_0822/PHZ51,65.625,65.875,228.75,108.125,5.75,4.875,9.31644465125,18.945,739.407467825
W10004_0823/PHK76,65.6,66.0,227.4,108.6,0.2,16.8,9.4094324992,15.540000000000001,743.7356281599999
W10004_0823/PHP02,64.58823529411765,65.82352941176471,250.91176470588235,120.04882352941176,8.0,4.647058823529412,11.371353304058823,19.947058823529414,698.5629981294118
W10004_0823/PHZ51,67.13333333333334,68.26666666666667,234.26666666666668,110.73333333333333,2.1333333333333333,5.6,9.7778373006,14.031333333333333,759.1990134266667
W10004_0826/PHK76,65.42857142857143,66.14285714285714,242.42857142857142,111.85714285714286,4.285714285714286,5.571428571428571,11.102831981857141,18.12857142857143,752.2678274285714
W10004_0826/PHP02,64.6923076923077,66.23076923076923,239.57692307692307,113.1923076923077,7.0,7.384615384615385,10.026020677615385,20.138461538461538,736.3689680461539
W10004_0826/PHZ51,65.77777777777777,66.66666666666667,229.22222222222223,112.0,5.888888888888889,18.444444444444443,7.880752367444444,18.266666666666666,743.5067952333334
W10004_0827/PHK76,66.8,67.4,240.8,117.6,0.2,11.8,11.3417659888,17.68,747.33974682
W10004_0827/PHP02,63.916666666666664,66.33333333333333,225.04166666666666,116.375,6.75,7.083333333333333,10.279907688,19.158333333333335,711.3843726166666
W10004_0827/PHZ51,66.11764705882354,67.47058823529412,228.11764705882354,110.52941176470588,8.235294117647058,9.294117647058824,9.089762096235294,14.438823529411765,750.1336959470589
W10004_0828/PHK76,64.83333333333333,65.33333333333333,249.33333333333334,129.5,6.333333333333333,13.5,9.109580310666667,18.2,753.00336185
W10004_0828/PHP02,65.71428571428571,67.0,259.85714285714283,138.32142857142858,3.2857142857142856,16.928571428571427,11.327271073857144,18.792857142857144,727.3515989714285
W10004_0828/PHZ51,68.73333333333333,70.0,233.73333333333332,118.26666666666667,8.6,12.666666666666666,8.108265214733333,14.808,759.55084408
W10004_0830/PHK76,67.33333333333333,67.16666666666667,245.16666666666666,121.16666666666667,2.6666666666666665,4.5,10.6942902325,18.183333333333334,740.7751021333333
W10004_0830/PHP02,66.4,67.33333333333333,245.7,131.06666666666666,5.533333333333333,9.6,10.5746359502,20.026666666666664,704.6910094
W10004_0830/PHZ51,66.33333333333333,67.33333333333333,240.16666666666666,115.0,3.0,8.0,9.982057773833333,19.281666666666666,726.3800805833333
W10004_0832/PHK76,64.14285714285714,65.57142857142857,210.71428571428572,91.14285714285714,0.0,9.571428571428571,9.436136599,15.442857142857141,746.7513192714285
W10004_0832/PHP02,62.84615384615385,65.6923076923077,199.42307692307693,87.15384615384616,0.6153846153846154,7.923076923076923,10.187491863153847,18.215384615384615,700.3277815076924
W10004_0832/PHZ51,66.375,68.3125,210.875,92.0625,4.3125,3.4375,8.6335877113125,14.168125,751.51505393125
W10004_0833/PHK76,65.8,66.3,252.067,129.637,10.7,13.5,10.340387233600001,17.344,720.92670583
W10004_0833/PHP02,65.07692307692308,67.15384615384616,253.80769230769232,131.69230769230768,19.53846153846154,9.153846153846153,10.992468408076924,19.046153846153846,696.6642542846154
W10004_0833/PHZ51,67.4,69.46666666666667,240.8,126.46666666666667,10.066666666666666,12.533333333333333,8.4475930728,14.442,746.8935226
W10004_0834/PHK76,65.14285714285714,65.57142857142857,217.14285714285714,101.42857142857143,0.14285714285714285,9.428571428571429,9.554771352428572,15.571428571428571,722.4786834571429
W10004_0834/PHP02,65.35714285714286,67.57142857142857,232.23785714285714,110.22642857142857,9.857142857142858,7.071428571428571,10.182873870642856,19.907142857142855,693.8847828857142
W10004_0834/PHZ51,66.75,67.6875,228.5625,108.9375,2.9375,11.5,9.0572020036875,14.393125,746.4869866
W10004_0836/PHK76,66.6,67.6,244.4,132.4,0.8,5.4,10.1326884144,17.44,768.7070217
W10004_0836/PHP02,63.76923076923077,65.92307692307692,242.15384615384616,126.15384615384616,3.4615384615384617,11.076923076923077,11.684444745999999,19.43076923076923,721.8138734923076
W10004_0836/PHZ51,67.11764705882354,68.6470588235294,243.88235294117646,123.52941176470588,8.764705882352942,7.352941176470588,11.110652328,15.209999999999999,751.405737817647
W10004_0837/PHK76,65.0,65.28571428571429,248.14285714285714,113.42857142857143,0.7142857142857143,3.5714285714285716,11.210369832,17.17142857142857,756.3132667285714
W10004_0837/PHP02,64.0,64.58333333333333,246.95833333333334,120.79166666666667,8.916666666666666,14.916666666666666,10.38982598,19.425,712.5642924
W10004_0837/PHZ51,64.625,65.25,247.5,117.45875,11.0,10.375,8.314755164625,18.88,724.21868205
W10004_0840/PHK76,65.5,65.66666666666667,223.33333333333334,101.5,3.5,1.5,11.304870452000001,15.933333333333332,748.7127443999999
W10004_0840/PHP02,64.21428571428571,64.78571428571429,234.0,113.14285714285714,8.785714285714286,6.571428571428571,10.436391865357143,18.0,699.2174074214287
W10004_0840/PHZ51,64.85714285714286,65.0,220.14285714285714,106.71428571428571,6.0,7.142857142857143,10.048798173714285,17.16,693.4066855
W10004_0842/PHK76,65.85714285714286,65.85714285714286,232.85714285714286,123.57142857142857,0.0,4.0,11.842662484857144,16.428571428571427,753.0033618285714
W10004_0842/PHP02,64.53846153846153,65.61538461538461,231.69230769230768,120.65384615384616,2.3076923076923075,8.384615384615385,11.295895699153846,18.176923076923078,706.169622176923
W10004_0842/PHZ51,66.0,67.10526315789474,243.47368421052633,118.0878947368421,6.421052631578948,5.052631578947368,10.370893136052631,14.745263157894739,753.2337002631579
W10004_0843/PHK76,65.0,65.5,217.625,104.375,0.875,7.0,9.986040228625,15.6625,728.8686387
W10004_0843/PHP02,62.84615384615385,64.53846153846153,219.34615384615384,111.34615384615384,1.0,7.846153846153846,10.675802773384616,17.96923076923077,700.0307387461538
W10004_0843/PHZ51,64.25,65.25,214.5,104.125,0.0,6.25,9.079694818,17.0075,711.50772785
W10004_0844/PHK76,63.857142857142854,64.0,221.14285714285714,97.85714285714286,0.0,4.857142857142857,9.181858104,15.242857142857142,759.8070552285715
W10004_0844/PHP02,63.0,63.92857142857143,219.92857142857142,99.82142857142857,1.2857142857142858,5.214285714285714,9.433618658499999,17.742857142857144,713.4683868000001
W10004_0844/PHZ51,63.57142857142857,64.28571428571429,233.95285714285714,101.47571428571429,0.5714285714285714,3.0,9.075577678428571,18.012857142857143,730.0179112571429
W10004_0847/PHK76,65.28571428571429,66.0,222.0,117.0,4.0,5.0,11.168847572285713,18.82857142857143,739.9476258857142
W10004_0847/PHP02,65.33333333333333,66.91666666666667,231.08333333333334,125.66666666666667,1.25,5.583333333333333,10.704592606416668,19.95,719.4292803166667
W10004_0847/PHZ51,65.5,66.83333333333333,205.83333333333334,108.16666666666667,5.5,10.833333333333334,9.0887909185,18.183333333333334,732.0222425333333
W10004_0848/PHK76,67.85714285714286,68.0,257.2857142857143,134.14285714285714,2.0,4.857142857142857,12.301188700571428,17.914285714285715,743.9930652142857
W10004_0848/PHP02,63.07142857142857,64.28571428571429,247.46428571428572,118.57142857142857,1.2142857142857142,12.214285714285714,11.05486518107143,19.664285714285715,711.1698417428571
W10004_0848/PHZ51,67.84210526315789,69.36842105263158,248.05263157894737,129.47368421052633,3.5789473684210527,5.894736842105263,9.703943187157895,15.33578947368421,753.9314901421053
W10004_0851/PHK76,63.6,64.6,240.8,107.0,3.0,1.6,7.953074058,18.18,726.48734604
W10004_0851/PHP02,63.0,66.55555555555556,232.83333333333334,117.77777777777777,0.4444444444444444,1.1111111111111112,8.172000443,19.166666666666668,693.7928410888888
W10004_0851/PHZ51,64.85714285714286,67.28571428571429,234.14285714285714,120.14285714285714,11.571428571428571,14.142857142857142,8.420678545571429,18.815714285714286,716.0795340000001
W10004_0852/PHK76,64.66666666666667,65.0,208.5,91.83333333333333,1.3333333333333333,9.833333333333334,8.166863747833332,18.2,769.7367698666667
W10004_0852/PHP02,63.92307692307692,64.84615384615384,230.92307692307693,110.65384615384616,0.9230769230769231,5.846153846153846,10.222180399384616,19.46153846153846,726.6655716615385
W10004_0852/PHZ51,65.0,66.25,227.375,107.75,2.875,12.5,7.480559064875,18.11875,722.3200838375
W10004_0856/PHK76,65.0,66.0,222.375,102.875,0.5,2.75,9.511758965875,16.725,757.1867138625
W10004_0856/PHP02,61.785714285714285,63.642857142857146,224.14285714285714,109.53571428571429,0.42857142857142855,3.2142857142857144,10.128713961499999,18.3,713.2845031999999
W10004_0856/PHZ51,64.88888888888889,66.0,232.85222222222222,111.81444444444445,1.6666666666666667,6.111111111111111,10.045107171555555,17.464444444444446,746.4101130111111
W10004_0858/PHK76,65.4,66.2,239.0,117.8,0.0,19.0,8.910000078,18.64,741.41869472
W10004_0858/PHP02,64.57142857142857,65.92857142857143,238.42857142857142,117.92857142857143,0.7142857142857143,9.928571428571429,10.081646197928572,17.364285714285714,716.4105244928571
W10004_0858/PHZ51,64.875,66.25,243.375,116.125,0.125,2.25,8.939505796125,16.16875,718.8446837
W10004_0859/PHK76,66.42857142857143,67.14285714285714,235.42857142857142,120.57142857142857,8.428571428571429,7.428571428571429,8.642359949571429,16.085714285714285,746.9352028857144
W10004_0859/PHP02,64.23076923076923,65.92307692307692,232.9746153846154,121.5,2.6923076923076925,12.076923076923077,9.882951625230769,18.23846153846154,713.3976623384616
W10004_0859/PHZ51,67.0,68.36842105263158,243.17526315789473,121.42105263157895,7.2105263157894735,16.105263157894736,8.347474757736842,14.75,746.6961541842105
W10004_0866/PHK76,67.83333333333333,68.0,240.5,116.83333333333333,0.5,3.8333333333333335,12.129329538333332,18.116666666666667,730.6921511333334
W10004_0866/PHP02,65.1875,66.75,252.625,131.6875,9.0,8.125,11.02515672175,20.6875,691.62071600625
W10004_0866/PHZ51,68.17647058823529,69.47058823529412,253.05882352941177,128.0,4.0588235294117645,8.705882352941176,8.518882933352941,16.431176470588234,742.1910058882353
W10004_0868/PHK76,66.25,66.625,254.0,136.75,0.875,11.5,11.788193299375,17.775,748.980908
W10004_0868/PHP02,63.5,65.16666666666667,244.25,125.20833333333333,6.75,10.25,11.027523864083333,18.45,702.374075975
W10004_0868/PHZ51,66.9375,68.25,246.0625,127.0625,6.4375,6.0625,10.0028135226875,14.19625,759.79326396875
W10004_0869/PHK76,64.66666666666667,64.22222222222223,217.33333333333334,102.33333333333333,0.0,9.444444444444445,8.731495213444443,16.27777777777778,772.3111403555555
W10004_0869/PHP02,64.76923076923077,65.38461538461539,234.8846153846154,112.15384615384616,2.230769230769231,9.615384615384615,10.448295051923076,17.26923076923077,720.3286597461538
W10004_0869/PHZ51,66.72222222222223,67.55555555555556,238.33333333333334,112.55555555555556,2.888888888888889,10.38888888888889,8.620468639111111,14.190555555555555,765.5677199333334
W10004_0876/PHK76,66.0,66.33333333333333,236.0,113.33333333333333,0.6666666666666666,2.1666666666666665,10.708952979333333,17.933333333333334,749.5708678833333
W10004_0876/PHP02,64.14285714285714,65.64285714285714,240.75,113.60714285714286,5.785714285714286,1.7857142857142858,11.41178795942857,20.292857142857144,707.308286042857
W10004_0876/PHZ51,64.85714285714286,66.14285714285714,219.28571428571428,103.14285714285714,11.285714285714286,5.142857142857143,8.171506159142856,18.69142857142857,715.8956503714286
W10004_0877/PHK76,65.75,66.25,224.0,107.875,0.25,5.25,10.372931062125,17.0375,736.1090556624999
W10004_0877/PHP02,64.42857142857143,65.64285714285714,235.17857142857142,121.5,2.357142857142857,7.785714285714286,10.208631420214287,18.271428571428572,700.9643016785714
W10004_0877/PHZ51,66.4375,67.3125,233.875,115.4375,6.1875,9.5625,8.596082780625,14.465625,750.79905714375
W10004_0879/PHK76,65.33333333333333,66.16666666666667,214.66666666666666,91.66666666666667,0.8333333333333334,1.0,10.541862523166666,17.883333333333333,742.27681825
W10004_0879/PHP02,63.2,64.73333333333333,218.93333333333334,92.9,1.0,4.4,9.464005227733335,20.779999999999998,699.2848314066667
W10004_0879/PHZ51,64.8,67.0,199.0,86.0,0.0,1.4,7.268563627200001,18.43,699.379225
W10004_0884/PHK76,65.14285714285714,66.0,220.85714285714286,100.57142857142857,0.7142857142857143,11.285714285714286,10.441312608857142,17.257142857142856,753.7388962571429
W10004_0884/PHP02,63.266666666666666,64.73333333333333,212.9,105.2,1.7333333333333334,10.533333333333333,9.0121581146,17.68,705.3775082
W10004_0884/PHZ51,65.76470588235294,67.11764705882354,218.05882352941177,103.94117647058823,1.4705882352941178,9.176470588235293,9.238169837764707,14.57529411764706,751.7464633294118
W10004_0885/PHK76,66.33333333333333,66.5,235.54999999999998,123.78333333333335,3.1666666666666665,5.833333333333333,10.782730626166668,15.861666666666666,762.61434495
W10004_0885/PHP02,64.92307692307692,66.38461538461539,239.23076923076923,131.73076923076923,10.692307692307692,8.846153846153847,9.816952762692308,18.56923076923077,719.5365457538462
W10004_0885/PHZ51,67.11764705882354,68.0,236.47058823529412,122.29411764705883,21.352941176470587,11.0,8.19870223982353,14.35,761.0520553941177
W10004_0886/PHK76,67.0,69.0,225.0,101.0,0.0,0.5,11.53261767,14.299999999999999,749.1418061500001
W10004_0886/PHP02,63.76923076923077,66.6923076923077,242.57692307692307,123.84615384615384,2.6923076923076925,4.6923076923076925,9.754583211846155,18.492307692307694,745.1812362000001
W10004_0886/PHZ51,65.42857142857143,67.14285714285714,239.66714285714286,114.47571428571429,11.0,9.0,9.443550025857144,18.601428571428574,737.3916438
W10004_0888/PHK76,65.83333333333333,66.16666666666667,243.83333333333334,116.33333333333333,2.0,4.666666666666667,11.281287079333334,18.833333333333332,743.1349416833333
W10004_0888/PHP02,62.833333333333336,64.25,242.79166666666666,118.16666666666667,18.666666666666668,14.666666666666666,10.16616725275,21.758333333333336,694.543699125
W10004_0888/PHZ51,63.5,65.5,226.33333333333334,105.83333333333333,10.666666666666666,19.0,8.092983154166667,19.853333333333335,732.53711665
W10004_0889/PHK76,64.75,65.5,228.5,99.0,1.75,1.875,10.421092674625,17.0125,743.1885744375
W10004_0889/PHP02,62.07692307692308,63.53846153846154,231.96153846153845,94.96153846153847,1.3846153846153846,3.4615384615384617,9.225932966076924,18.507692307692306,705.9715936769231
W10004_0889/PHZ51,63.142857142857146,64.57142857142857,233.85714285714286,100.42857142857143,0.0,1.4285714285714286,9.463489029714285,17.224285714285713,704.2374298428571
W10004_0891/PHK76,66.85714285714286,67.71428571428571,229.14285714285714,112.0,2.142857142857143,1.5714285714285714,10.000625742285715,16.842857142857145,783.5280402285715
W10004_0891/PHP02,64.84615384615384,66.15384615384616,246.0,122.76923076923077,10.0,10.76923076923077,9.811478149307693,18.66923076923077,725.7744434307692
W10004_0891/PHZ51,67.94444444444444,69.83333333333333,244.66666666666666,117.33333333333333,7.777777777777778,4.166666666666667,8.890741669166665,15.666111111111112,760.3832238555556
W10004_0892/PHK76,65.71428571428571,65.57142857142857,236.85714285714286,120.57142857142857,3.4285714285714284,7.0,9.369638212714287,16.742857142857144,742.8897635571429
